RESPOND_ID,EXAMIN_BEGIN_DE,UTILIIZA_MOBILE_APLCTN_MUSIC_PBLPRFR_K_IDOL_AT,UTILIIZA_MOBILE_APLCTN_GAME_AT,UTILIIZA_MOBILE_APLCTN_PHT_AT,UTILIIZA_MOBILE_APLCTN_BRDCST_VIDO_AT,UTILIIZA_MOBILE_APLCTN_CMC_WEBTOON_AT,UTILIIZA_MOBILE_APLCTN_SEARCH_PORTAL_AT,UTILIIZA_MOBILE_APLCTN_FNC_AT,UTILIIZA_MOBILE_APLCTN_ADVANTK_AT,UTILIIZA_MOBILE_APLCTN_TOUR_AT,UTILIIZA_MOBILE_APLCTN_FOOD_ORDER_AT,UTILIIZA_MOBILE_APLCTN_GBRSTRNT_RECOMEND_RESVE_AT,UTILIIZA_MOBILE_APLCTN_SHOPNG_AT,UTILIIZA_MOBILE_APLCTN_WRKOT_AT,UTILIIZA_MOBILE_APLCTN_EWALLET_AT,UTILIIZA_MOBILE_APLCTN_CLEAN_DCCS_AT,UTILIIZA_MOBILE_APLCTN_ESTT_AT,UTILIIZA_MOBILE_APLCTN_HSPTL_PHARM_MEDIC_SEARCH_AT,UTILIIZA_MOBILE_APLCTN_USEGT_AT,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,MRRG_AT_NM,HSHLD_INCOME_DGREE_NM,OCCP_NM,ANSWRR_OC_AREA_NM
8843,20231101,N,N,Y,N,N,N,Y,N,N,N,N,Y,Y,Y,N,N,N,Y,M,40대,기혼,300만원,자영업,서울
9309,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,60대 이상,기혼,500만원,무직,부산
9975,20231101,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,N,M,50대,기혼,600만원,사무직,경남
10024,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,미혼 / 비혼,100만원 미만,무직,강원
12413,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대,기혼,500만원,기능/숙련공,인천
14065,20231101,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,M,40대,기혼,600만원,일반작업직,경남
14794,20231101,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,M,30대,미혼 / 비혼,100만원 미만,"자유직 (예술가, 종교인 등)",서울
14924,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,30대,기혼,400만원,기능/숙련공,경남
15496,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,50대,기혼,400만원,자영업,서울
15891,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,60대 이상,기혼,"1,000만원 이상",경영/관리직,인천
15935,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,50대,기혼,400만원,전업주부,경기
16445,20231101,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,M,30대,미혼 / 비혼,400만원,사무직,서울
16690,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,20대,미혼 / 비혼,300만원,대학생,서울
16909,20231101,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,M,30대,미혼 / 비혼,600만원,기능/숙련공,충북
17473,20231101,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,M,30대,미혼 / 비혼,200만원,판매/서비스직,경남
17617,20231101,Y,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,F,60대 이상,"기타(이혼, 사별 등)",300만원,전업주부,경기
18130,20231101,Y,Y,Y,N,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N,F,30대,미혼 / 비혼,200만원,사무직,경남
19312,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,60대 이상,기혼,500만원,일반작업직,충남
20539,20231101,N,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,M,40대,미혼 / 비혼,600만원,사무직,경기
21749,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,20대,미혼 / 비혼,500만원,대학생,경남
22489,20231101,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,M,40대,미혼 / 비혼,300만원,무직,인천
23312,20231101,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,M,50대,미혼 / 비혼,500만원,사무직,경기
24777,20231101,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,Y,M,60대 이상,기혼,600만원,기능/숙련공,경남
25422,20231101,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,M,50대,기혼,300만원,기능/숙련공,경남
25826,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,20대,미혼 / 비혼,모름,사무직,전남
27010,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,미혼 / 비혼,"1,000만원",사무직,서울
29355,20231101,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,N,F,40대,미혼 / 비혼,400만원,사무직,서울
29890,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,30대,기혼,600만원,사무직,경기
29896,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,40대,기혼,300만원,사무직,서울
30130,20231101,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,Y,F,30대,기혼,700만원,기술직,서울
30776,20231101,Y,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,Y,M,40대,기혼,600만원,사무직,인천
31160,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,50대,미혼 / 비혼,900만원,사무직,서울
32314,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대,기혼,"1,000만원 이상",기술직,부산
32514,20231101,N,Y,Y,Y,N,Y,Y,N,N,N,N,Y,Y,Y,N,N,Y,N,M,40대,미혼 / 비혼,300만원,사무직,경북
35425,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,30대,미혼 / 비혼,200만원,사무직,세종
36653,20231101,N,Y,Y,Y,Y,N,Y,N,Y,N,N,Y,N,N,N,N,N,Y,F,40대,기혼,300만원,전업주부,제주
37754,20231101,Y,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,Y,F,30대,미혼 / 비혼,"1,000만원 이상",사무직,부산
37865,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,30대,기혼,500만원,기술직,경기
38036,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,30대,기혼,600만원,사무직,경기
38278,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,30대,기혼,600만원,사무직,인천
38951,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,30대,미혼 / 비혼,700만원,사무직,서울
39290,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,30대,기혼,900만원,전문직,서울
39826,20231101,N,N,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,N,Y,N,N,F,50대,기혼,400만원,판매/서비스직,서울
40505,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,50대,기혼,800만원,사무직,대구
41698,20231101,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,N,N,N,N,Y,F,40대,기혼,800만원,사무직,인천
42405,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,10대,미혼 / 비혼,700만원,고등학생,서울
42870,20231101,Y,Y,Y,Y,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,M,30대,기혼,200만원,기능/숙련공,부산
42938,20231101,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,F,40대,기혼,"1,000만원",전업주부,경기
43004,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,30대,미혼 / 비혼,300만원,사무직,경남
43423,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,20대,미혼 / 비혼,700만원,기술직,부산
44600,20231101,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,F,20대,미혼 / 비혼,모름,대학생,경남
44870,20231101,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,N,Y,Y,M,20대,미혼 / 비혼,400만원,사무직,서울
48404,20231101,N,N,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,N,F,60대 이상,"기타(이혼, 사별 등)",300만원,무직,대구
49440,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,20대,미혼 / 비혼,500만원,사무직,강원
50053,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,10대,미혼 / 비혼,700만원,고등학생,경기
50252,20231101,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,N,F,50대,기혼,500만원,전업주부,대전
50709,20231101,N,Y,Y,Y,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,Y,M,20대,미혼 / 비혼,300만원,대학생,서울
236,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대,기혼,300만원,사무직,부산
651,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,30대,미혼 / 비혼,900만원,사무직,서울
720,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대,기혼,600만원,자영업,경기
1054,20231101,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,Y,F,50대,"기타(이혼, 사별 등)",700만원,기타,경기
1162,20231101,N,N,N,N,N,N,Y,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,M,50대,미혼 / 비혼,600만원,자영업,충북
1784,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,미혼 / 비혼,900만원,사무직,충북
2435,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대,기혼,600만원,경영/관리직,경기
2438,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,60대 이상,"기타(이혼, 사별 등)",900만원,판매/서비스직,경기
2787,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,60대 이상,기혼,400만원,무직,전북
2898,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,30대,미혼 / 비혼,300만원,사무직,대전
3051,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,60대 이상,기혼,300만원,무직,충남
3052,20231101,N,N,Y,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,Y,M,60대 이상,기혼,700만원,기타,전남
3158,20231101,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,Y,Y,N,N,Y,N,M,60대 이상,기혼,300만원,기타,경기
3320,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대,미혼 / 비혼,700만원,사무직,인천
3592,20231101,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,N,N,N,Y,F,40대,기혼,700만원,전업주부,경남
4049,20231101,N,N,N,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,N,M,60대 이상,기혼,700만원,기술직,서울
4541,20231101,N,Y,N,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,Y,Y,M,40대,미혼 / 비혼,200만원,판매/서비스직,부산
4666,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,미혼 / 비혼,100만원 미만,기타,경남
4696,20231101,N,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N,F,40대,기혼,300만원,전업주부,경남
4885,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대,기혼,400만원,자영업,경남
5063,20231101,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,M,50대,기혼,700만원,판매/서비스직,경기
5388,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,미혼 / 비혼,300만원,일반작업직,경북
5797,20231101,N,N,Y,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,M,60대 이상,기혼,200만원,무직,서울
5956,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,기혼,400만원,기술직,서울
6065,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,30대,기혼,400만원,전업주부,경북
6593,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,30대,미혼 / 비혼,400만원,사무직,서울
6607,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,미혼 / 비혼,"1,000만원 이상",사무직,서울
6824,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대,기혼,700만원,"자유직 (예술가, 종교인 등)",경기
6842,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,미혼 / 비혼,200만원,기술직,서울
6925,20231101,N,N,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,N,N,N,N,M,50대,기혼,"1,000만원 이상",전문직,서울
6983,20231101,N,Y,Y,Y,N,N,Y,N,N,Y,N,Y,N,Y,N,N,N,Y,M,40대,기혼,500만원,사무직,경기
7005,20231101,N,N,Y,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,M,60대 이상,기혼,"1,000만원 이상",전문직,부산
7307,20231101,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,M,50대,기혼,600만원,경영/관리직,경기
7478,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,"기타(이혼, 사별 등)",300만원,판매/서비스직,대구
7536,20231101,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,N,N,N,F,30대,미혼 / 비혼,모름,사무직,경북
7902,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대,기혼,800만원,기술직,경기
8256,20231101,N,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,Y,N,Y,N,Y,M,50대,기혼,600만원,사무직,대구
8605,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,기혼,300만원,기술직,서울
8860,20231101,N,N,Y,Y,N,Y,Y,N,Y,N,N,Y,N,Y,N,N,N,N,M,50대,기혼,600만원,사무직,서울
9150,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,60대 이상,기혼,모름,일반작업직,서울
9178,20231101,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,M,40대,미혼 / 비혼,300만원,판매/서비스직,경기
9244,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,60대 이상,기혼,600만원,무직,서울
9484,20231101,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,N,N,Y,F,30대,미혼 / 비혼,300만원,사무직,서울
9674,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,기혼,500만원,자영업,경남
9805,20231101,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,M,60대 이상,기혼,"1,000만원 이상",경영/관리직,경기
9868,20231101,N,N,Y,Y,N,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,N,M,30대,미혼 / 비혼,700만원,자영업,경남
10372,20231101,N,N,Y,Y,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,M,40대,기혼,400만원,기술직,서울
10943,20231101,N,N,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,M,50대,기혼,300만원,자영업,대구
11283,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,30대,기혼,400만원,사무직,경기
11572,20231101,N,N,Y,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,F,50대,기혼,900만원,사무직,경기
11722,20231101,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,F,40대,기혼,500만원,전업주부,경기
11929,20231101,N,N,N,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,M,40대,기혼,300만원,사무직,부산
12002,20231101,N,N,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,M,50대,기혼,500만원,경영/관리직,경기
12127,20231101,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,M,20대,미혼 / 비혼,700만원,사무직,서울
12223,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,10대,미혼 / 비혼,100만원 미만,고등학생,부산
12513,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,미혼 / 비혼,모름,무직,광주
12808,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,30대,기혼,500만원,기타,서울
12939,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,10대,미혼 / 비혼,"1,000만원",고등학생,서울
12975,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대,기혼,100만원 미만,무직,서울
13435,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,미혼 / 비혼,400만원,기술직,부산
13534,20231101,N,Y,N,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,Y,N,F,60대 이상,기혼,400만원,전업주부,광주
13585,20231101,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,Y,N,M,60대 이상,기혼,300만원,무직,경기
14015,20231101,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,F,10대,미혼 / 비혼,모름,고등학생,인천
14076,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,기혼,200만원,사무직,서울
14446,20231101,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,N,Y,F,20대,미혼 / 비혼,300만원,사무직,서울
14473,20231101,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,F,20대,미혼 / 비혼,600만원,기술직,인천
14922,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,30대,기혼,600만원,사무직,서울
15268,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,30대,기혼,"1,000만원",사무직,경기
15270,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,30대,기혼,600만원,사무직,경기
15458,20231101,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,Y,F,30대,"기타(이혼, 사별 등)",300만원,사무직,강원
15482,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,30대,미혼 / 비혼,300만원,사무직,서울
15485,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,30대,미혼 / 비혼,600만원,무직,경기
15653,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,50대,기혼,500만원,전업주부,대구
15834,20231101,N,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,F,60대 이상,기혼,800만원,기타,경기
15991,20231101,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,F,30대,미혼 / 비혼,900만원,사무직,경기
16204,20231101,N,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,N,N,N,Y,Y,F,30대,기혼,300만원,전업주부,부산
16271,20231101,N,N,Y,N,N,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,N,F,50대,"기타(이혼, 사별 등)",500만원,사무직,서울
16700,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,50대,기혼,"1,000만원 이상",기타,서울
16732,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,30대,기혼,500만원,기술직,경남
16925,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,30대,미혼 / 비혼,300만원,기술직,경기
17278,20231101,N,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,Y,F,50대,기혼,600만원,전업주부,서울
17787,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,50대,기혼,400만원,일반작업직,서울
18168,20231101,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,F,20대,미혼 / 비혼,500만원,사무직,경기
18427,20231101,N,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N,M,30대,기혼,600만원,기술직,경기
18444,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,20대,미혼 / 비혼,800만원,사무직,전남
19137,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,60대 이상,기혼,300만원,자영업,광주
19141,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,20대,미혼 / 비혼,500만원,사무직,대구
19642,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,기혼,800만원,자영업,제주
19665,20231101,Y,N,N,N,N,N,Y,Y,N,Y,N,Y,Y,Y,N,Y,N,N,M,50대,기혼,700만원,전문직,전남
19940,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,미혼 / 비혼,700만원,사무직,경북
20257,20231101,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,Y,N,Y,M,20대,미혼 / 비혼,800만원,기타,경기
20666,20231101,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,F,30대,미혼 / 비혼,100만원,일반작업직,서울
20740,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,20대,미혼 / 비혼,500만원,대학생,충북
20970,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대,기혼,700만원,자영업,대전
21047,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,20대,미혼 / 비혼,600만원,대학생,서울
21104,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,30대,미혼 / 비혼,300만원,사무직,서울
21202,20231101,N,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,Y,N,N,N,N,M,20대,미혼 / 비혼,800만원,사무직,경기
21250,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,미혼 / 비혼,200만원,자영업,대구
21272,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,20대,미혼 / 비혼,400만원,기술직,울산
21895,20231101,N,Y,N,N,Y,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,F,40대,기혼,모름,자영업,경남
22364,20231101,N,N,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,M,50대,기혼,800만원,사무직,서울
22446,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,30대,기혼,300만원,전업주부,부산
22674,20231101,N,Y,Y,Y,Y,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,M,40대,미혼 / 비혼,800만원,사무직,서울
22683,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,60대 이상,기혼,"1,000만원",자영업,서울
23274,20231101,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,Y,F,40대,기혼,"1,000만원 이상",사무직,서울
23447,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,30대,기혼,500만원,전문직,경남
23488,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,50대,기혼,800만원,사무직,경기
23534,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,40대,기혼,500만원,사무직,인천
23731,20231101,N,N,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,F,50대,미혼 / 비혼,500만원,기술직,경기
23794,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,기혼,900만원,전문직,충북
24021,20231101,Y,N,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,Y,F,30대,미혼 / 비혼,모름,사무직,인천
24090,20231101,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,M,40대,기혼,600만원,사무직,경기
24144,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,30대,미혼 / 비혼,400만원,사무직,경북
24717,20231101,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,M,50대,기혼,"1,000만원 이상",자영업,대전
24904,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,30대,미혼 / 비혼,"1,000만원 이상",자영업,경기
25200,20231101,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,20대,미혼 / 비혼,200만원,판매/서비스직,경기
26116,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,60대 이상,기혼,800만원,무직,경북
26477,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,기혼,"1,000만원",자영업,경남
26592,20231101,N,Y,Y,N,N,N,Y,N,N,Y,N,Y,Y,Y,N,N,N,Y,M,50대,기혼,900만원,기술직,서울
27499,20231101,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,F,30대,미혼 / 비혼,300만원,기술직,서울
27765,20231101,N,N,Y,Y,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,Y,M,50대,기혼,900만원,사무직,경기
27769,20231101,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,N,M,40대,기혼,700만원,기술직,충북
27945,20231101,N,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,Y,M,60대 이상,기혼,500만원,무직,경북
27959,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,M,40대,기혼,700만원,기술직,충북
28203,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,60대 이상,기혼,500만원,전업주부,경기
28532,20231101,N,N,N,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,Y,M,50대,기혼,900만원,사무직,경기
28834,20231101,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,M,30대,기혼,600만원,사무직,경기
28835,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,30대,미혼 / 비혼,모름,무직,경기
28885,20231101,N,N,N,N,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,Y,M,40대,기혼,600만원,사무직,서울
29263,20231101,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,F,40대,기혼,500만원,전업주부,부산
